"Source","Site_source","Target","Site_target","Transfers","Year","Week"
"SurgicalWard7.Ortho.","PRUH","SurgicalWard6","PRUH","1","2016","16"
"SurgicalWard7.Ortho.","PRUH","SurgicalWard6","PRUH","1","2016","18"
"SurgicalWard7.Ortho.","PRUH","SurgicalWard6","PRUH","1","2016","20"
"SurgicalWard7.Ortho.","PRUH","SurgicalWard6","PRUH","1","2016","21"
"SurgicalWard7.Ortho.","PRUH","Twining","DH","1","2016","17"
"TheFriendsStrokeUnit","DH","AcuteMedicalUnit.EAU","PRUH","1","2015","20"
"TheFriendsStrokeUnit","DH","AnnieZunz","DH","1","2015","03"
"TheFriendsStrokeUnit","DH","AnnieZunz","DH","1","2015","04"
"TheFriendsStrokeUnit","DH","AnnieZunz","DH","2","2015","15"
"TheFriendsStrokeUnit","DH","AnnieZunz","DH","1","2015","27"
"TheFriendsStrokeUnit","DH","AnnieZunz","DH","1","2015","31"
"TheFriendsStrokeUnit","DH","AnnieZunz","DH","1","2015","32"
"TheFriendsStrokeUnit","DH","AnnieZunz","DH","1","2015","49"
"TheFriendsStrokeUnit","DH","AnnieZunz","DH","1","2015","51"
"TheFriendsStrokeUnit","DH","Byron","DH","1","2015","09"
"TheFriendsStrokeUnit","DH","Byron","DH","1","2015","35"
"TheFriendsStrokeUnit","DH","Byron","DH","1","2015","36"
"TheFriendsStrokeUnit","DH","Byron","DH","1","2015","43"
"TheFriendsStrokeUnit","DH","Byron","DH","1","2015","46"
"TheFriendsStrokeUnit","DH","Byron","DH","1","2015","47"
"TheFriendsStrokeUnit","DH","Byron","DH","1","2015","49"
"TheFriendsStrokeUnit","DH","Byron","DH","2","2016","04"
"TheFriendsStrokeUnit","DH","Byron","DH","1","2016","07"
"TheFriendsStrokeUnit","DH","Byron","DH","1","2016","10"
"TheFriendsStrokeUnit","DH","Cheere","DH","2","2015","09"
"TheFriendsStrokeUnit","DH","Cheere","DH","1","2015","42"
"TheFriendsStrokeUnit","DH","ChristineBrownCriticalCare","DH","1","2015","03"
"TheFriendsStrokeUnit","DH","ChristineBrownCriticalCare","DH","1","2015","44"
"TheFriendsStrokeUnit","DH","ChristineBrownCriticalCare","DH","1","2016","15"
"TheFriendsStrokeUnit","DH","ChristineBrownCriticalCare","DH","1","2016","18"
"TheFriendsStrokeUnit","DH","ChristineBrownCriticalCare","DH","1","2016","19"
"TheFriendsStrokeUnit","DH","Coptcoat","DH","1","2016","11"
"TheFriendsStrokeUnit","DH","CoronaryCareUnit.SamOram.","DH","1","2016","15"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2014","48"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2015","01"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2015","02"
"TheFriendsStrokeUnit","DH","Cotton","DH","2","2015","04"
"TheFriendsStrokeUnit","DH","Cotton","DH","2","2015","05"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2015","22"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2015","30"
"TheFriendsStrokeUnit","DH","Cotton","DH","2","2015","40"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2015","42"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2016","02"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2016","07"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2016","10"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2016","14"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2016","20"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2016","22"
"TheFriendsStrokeUnit","DH","Cotton","DH","1","2016","23"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","2","2015","00"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","2","2015","01"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","02"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","03"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","04"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","05"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","08"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","09"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","10"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","2","2015","11"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","12"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","2","2015","13"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","2","2015","15"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","2","2015","17"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","2","2015","18"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","19"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","20"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","3","2015","21"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","22"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","23"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","24"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","25"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","26"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","27"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","28"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","2","2015","29"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","2","2015","32"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","36"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","37"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","4","2015","41"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","44"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","45"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","47"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2015","51"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2016","03"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2016","04"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2016","05"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2016","06"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2016","08"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2016","12"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","2","2016","18"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","3","2016","20"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2016","21"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2016","22"
"TheFriendsStrokeUnit","DH","DavidMarsden","DH","1","2016","24"
"TheFriendsStrokeUnit","DH","Davidson","DH","1","2016","01"
"TheFriendsStrokeUnit","DH","Dawson","DH","1","2016","11"
"TheFriendsStrokeUnit","DH","DerekMitchellUnit","DH","1","2015","39"
"TheFriendsStrokeUnit","DH","DerekMitchellUnit","DH","1","2015","45"
"TheFriendsStrokeUnit","DH","DerekMitchellUnit","DH","1","2015","47"
"TheFriendsStrokeUnit","DH","DerekMitchellUnit","DH","1","2016","04"
"TheFriendsStrokeUnit","DH","Donne","DH","1","2014","49"
"TheFriendsStrokeUnit","DH","Donne","DH","1","2014","50"
"TheFriendsStrokeUnit","DH","Donne","DH","1","2015","00"
"TheFriendsStrokeUnit","DH","Donne","DH","1","2015","10"
"TheFriendsStrokeUnit","DH","Donne","DH","1","2015","20"
"TheFriendsStrokeUnit","DH","Donne","DH","1","2015","23"
"TheFriendsStrokeUnit","DH","Donne","DH","1","2015","36"
"TheFriendsStrokeUnit","DH","Donne","DH","1","2015","44"
"TheFriendsStrokeUnit","DH","Donne","DH","1","2015","47"
"TheFriendsStrokeUnit","DH","Donne","DH","3","2015","48"
"TheFriendsStrokeUnit","DH","ElfandLibra","DH","1","2014","49"
"TheFriendsStrokeUnit","DH","ElfandLibra","DH","2","2015","09"
"TheFriendsStrokeUnit","DH","ElfandLibra","DH","1","2015","39"
"TheFriendsStrokeUnit","DH","ElfandLibra","DH","1","2015","50"
"TheFriendsStrokeUnit","DH","ElfandLibra","DH","1","2016","16"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","15","2014","48"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","27","2014","49"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","19","2014","50"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","21","2014","51"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","6","2014","52"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","11","2015","00"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","18","2015","01"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","17","2015","02"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","23","2015","03"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","22","2015","04"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","23","2015","05"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","18","2015","06"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","32","2015","07"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","38","2015","08"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","17","2015","09"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","22","2015","10"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","15","2015","11"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","24","2015","12"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","15","2015","13"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","19","2015","14"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","15","2015","15"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","19","2015","16"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","17","2015","17"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","15","2015","18"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","22","2015","19"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","27","2015","20"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","20","2015","21"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","20","2015","22"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","26","2015","23"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","22","2015","24"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","30","2015","25"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","25","2015","26"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","20","2015","27"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","32","2015","28"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","23","2015","29"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","21","2015","30"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","22","2015","31"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","24","2015","32"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","29","2015","33"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","32","2015","34"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","23","2015","35"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","17","2015","36"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","16","2015","37"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","27","2015","38"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","26","2015","39"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","24","2015","40"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","21","2015","41"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","25","2015","42"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","34","2015","43"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","34","2015","44"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","34","2015","45"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","32","2015","46"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","28","2015","47"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","20","2015","48"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","21","2015","49"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","28","2015","50"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","25","2015","51"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","16","2015","52"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","7","2016","00"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","21","2016","01"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","25","2016","02"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","21","2016","03"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","27","2016","04"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","17","2016","05"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","18","2016","06"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","19","2016","07"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","28","2016","08"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","20","2016","09"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","23","2016","10"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","28","2016","11"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","27","2016","12"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","19","2016","13"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","23","2016","14"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","22","2016","15"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","24","2016","16"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","26","2016","17"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","16","2016","18"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","22","2016","19"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","21","2016","20"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","19","2016","21"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","11","2016","22"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","20","2016","23"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","19","2016","24"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","20","2016","25"
"TheFriendsStrokeUnit","DH","ExitHospital","DH","13","2016","26"
"TheFriendsStrokeUnit","DH","Fisk","DH","1","2015","33"
"TheFriendsStrokeUnit","DH","Fisk","DH","1","2016","20"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2015","03"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2015","06"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2015","15"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2015","17"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2015","19"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2015","23"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2015","25"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","2","2015","30"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2015","32"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2015","36"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2016","02"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2016","05"
"TheFriendsStrokeUnit","DH","FrankCooksey","Orpington","1","2016","13"
"TheFriendsStrokeUnit","DH","Guthrie","DH","1","2015","25"
"TheFriendsStrokeUnit","DH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","26"
"TheFriendsStrokeUnit","DH","KatherineMonk","DH","1","2015","05"
"TheFriendsStrokeUnit","DH","KatherineMonk","DH","1","2015","12"
"TheFriendsStrokeUnit","DH","KatherineMonk","DH","1","2015","25"
"TheFriendsStrokeUnit","DH","KatherineMonk","DH","1","2015","47"
"TheFriendsStrokeUnit","DH","KatherineMonk","DH","1","2016","08"
"TheFriendsStrokeUnit","DH","KatherineMonk","DH","2","2016","17"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","00"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","10"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","12"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","18"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","20"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","21"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","22"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","23"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","3","2015","25"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","28"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","29"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","30"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","33"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","35"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","37"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2015","46"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","2","2016","05"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2016","09"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2016","10"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2016","15"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2016","16"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2016","18"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2016","22"
"TheFriendsStrokeUnit","DH","KinnierWilson","DH","1","2016","25"
"TheFriendsStrokeUnit","DH","KinnierWilsonHDU","DH","1","2014","51"
"TheFriendsStrokeUnit","DH","KinnierWilsonHDU","DH","1","2015","02"
"TheFriendsStrokeUnit","DH","KinnierWilsonHDU","DH","1","2015","12"
"TheFriendsStrokeUnit","DH","KinnierWilsonHDU","DH","1","2015","14"
"TheFriendsStrokeUnit","DH","KinnierWilsonHDU","DH","2","2015","26"
"TheFriendsStrokeUnit","DH","KinnierWilsonHDU","DH","1","2015","30"
"TheFriendsStrokeUnit","DH","KinnierWilsonHDU","DH","1","2015","31"
"TheFriendsStrokeUnit","DH","KinnierWilsonHDU","DH","1","2015","32"
"TheFriendsStrokeUnit","DH","KinnierWilsonHDU","DH","1","2015","44"
"TheFriendsStrokeUnit","DH","KinnierWilsonHDU","DH","1","2016","20"
"TheFriendsStrokeUnit","DH","KinnierWilsonHDU","DH","1","2016","23"
"TheFriendsStrokeUnit","DH","Lister","DH","1","2015","07"
"TheFriendsStrokeUnit","DH","Lister","DH","1","2015","12"
"TheFriendsStrokeUnit","DH","Lister","DH","1","2015","32"
"TheFriendsStrokeUnit","DH","Lister","DH","1","2015","47"
"TheFriendsStrokeUnit","DH","Lister","DH","1","2016","17"
"TheFriendsStrokeUnit","DH","Lonsdale","DH","1","2015","30"
"TheFriendsStrokeUnit","DH","Lonsdale","DH","1","2015","45"
"TheFriendsStrokeUnit","DH","Lonsdale","DH","1","2015","47"
"TheFriendsStrokeUnit","DH","Lonsdale","DH","1","2016","03"
"TheFriendsStrokeUnit","DH","Lonsdale","DH","1","2016","15"
"TheFriendsStrokeUnit","DH","MarjorieWarren","DH","1","2014","49"
"TheFriendsStrokeUnit","DH","MarjorieWarren","DH","1","2014","51"
"TheFriendsStrokeUnit","DH","MarjorieWarren","DH","1","2015","09"
"TheFriendsStrokeUnit","DH","MarjorieWarren","DH","1","2015","12"
"TheFriendsStrokeUnit","DH","MarjorieWarren","DH","1","2015","18"
"TheFriendsStrokeUnit","DH","MarjorieWarren","DH","1","2015","22"
"TheFriendsStrokeUnit","DH","MarjorieWarren","DH","1","2015","27"
"TheFriendsStrokeUnit","DH","MarjorieWarren","DH","1","2016","01"
"TheFriendsStrokeUnit","DH","MarjorieWarren","DH","1","2016","02"
"TheFriendsStrokeUnit","DH","MarjorieWarren","DH","1","2016","04"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2014","48"
"TheFriendsStrokeUnit","DH","MaryRay","DH","2","2015","09"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2015","17"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2015","28"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2015","30"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2015","31"
"TheFriendsStrokeUnit","DH","MaryRay","DH","2","2015","32"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2015","33"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2015","40"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2015","42"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2015","44"
"TheFriendsStrokeUnit","DH","MaryRay","DH","2","2015","47"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2015","48"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2016","02"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2016","03"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2016","04"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2016","09"
"TheFriendsStrokeUnit","DH","MaryRay","DH","1","2016","24"
"TheFriendsStrokeUnit","DH","MatthewWhiting","DH","1","2015","12"
"TheFriendsStrokeUnit","DH","MatthewWhiting","DH","1","2015","35"
"TheFriendsStrokeUnit","DH","MatthewWhiting","DH","1","2015","49"
"TheFriendsStrokeUnit","DH","MatthewWhiting","DH","1","2016","06"
"TheFriendsStrokeUnit","DH","MatthewWhiting","DH","1","2016","17"
"TheFriendsStrokeUnit","DH","MedicalCriticalCareUnit","DH","1","2015","17"
"TheFriendsStrokeUnit","DH","MedicalCriticalCareUnit","DH","1","2015","21"
"TheFriendsStrokeUnit","DH","MedicalCriticalCareUnit","DH","1","2015","23"
"TheFriendsStrokeUnit","DH","MedicalCriticalCareUnit","DH","1","2015","40"
"TheFriendsStrokeUnit","DH","MedicalCriticalCareUnit","DH","1","2015","47"
"TheFriendsStrokeUnit","DH","MedicalCriticalCareUnit","DH","1","2015","48"
"TheFriendsStrokeUnit","DH","MedicalCriticalCareUnit","DH","1","2015","51"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2014","49"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","04"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","05"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","07"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","2","2015","08"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","10"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","2","2015","17"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","22"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","25"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","29"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","4","2015","30"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","31"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","3","2015","32"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","2","2015","34"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","36"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","43"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","44"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","46"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2015","49"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2016","18"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2016","24"
"TheFriendsStrokeUnit","DH","MurrayFalconer","DH","1","2016","26"
"TheFriendsStrokeUnit","DH","Oliver","DH","1","2015","01"
"TheFriendsStrokeUnit","DH","Oliver","DH","3","2015","05"
"TheFriendsStrokeUnit","DH","Oliver","DH","1","2015","13"
"TheFriendsStrokeUnit","DH","Oliver","DH","1","2015","22"
"TheFriendsStrokeUnit","DH","Oliver","DH","1","2015","34"
"TheFriendsStrokeUnit","DH","Oliver","DH","1","2015","40"
"TheFriendsStrokeUnit","DH","Oliver","DH","1","2015","44"
"TheFriendsStrokeUnit","DH","Oliver","DH","1","2015","47"
"TheFriendsStrokeUnit","DH","Oliver","DH","3","2015","51"
"TheFriendsStrokeUnit","DH","Oliver","DH","1","2016","04"
"TheFriendsStrokeUnit","DH","Oliver","DH","1","2016","11"
"TheFriendsStrokeUnit","DH","Oliver","DH","2","2016","15"
"TheFriendsStrokeUnit","DH","Ontario.ORP.","Orpington","1","2015","30"
"TheFriendsStrokeUnit","DH","RDLawrence","DH","1","2015","01"
"TheFriendsStrokeUnit","DH","RDLawrence","DH","1","2015","09"
"TheFriendsStrokeUnit","DH","RDLawrence","DH","1","2015","13"
"TheFriendsStrokeUnit","DH","RDLawrence","DH","1","2015","38"
"TheFriendsStrokeUnit","DH","RDLawrence","DH","1","2015","41"
"TheFriendsStrokeUnit","DH","RDLawrence","DH","1","2015","42"
"TheFriendsStrokeUnit","DH","RDLawrence","DH","1","2016","10"
"TheFriendsStrokeUnit","DH","RDLawrence","DH","1","2016","20"
"TheFriendsStrokeUnit","DH","RDLawrence","DH","1","2016","23"
"TheFriendsStrokeUnit","DH","SamOram","DH","1","2015","04"
"TheFriendsStrokeUnit","DH","SamOram","DH","1","2015","17"
"TheFriendsStrokeUnit","DH","SamOram","DH","1","2015","46"
"TheFriendsStrokeUnit","DH","StrokeUnit.PRUH.","PRUH","1","2016","26"
"TheFriendsStrokeUnit","DH","SurgicalCriticalCareUnit","DH","1","2015","45"
"TheFriendsStrokeUnit","DH","SurgicalCriticalCareUnit","DH","1","2016","05"
"TheFriendsStrokeUnit","DH","SurgicalCriticalCareUnit","DH","2","2016","21"
"TheFriendsStrokeUnit","DH","SurgicalCriticalCareUnit","DH","1","2016","22"
"TheFriendsStrokeUnit","DH","Todd","DH","1","2015","06"
"TheFriendsStrokeUnit","DH","Todd","DH","1","2015","44"
"TheFriendsStrokeUnit","DH","Todd","DH","1","2016","17"
"TheFriendsStrokeUnit","DH","Trundle","DH","1","2016","11"
"TheFriendsStrokeUnit","DH","Twining","DH","1","2014","49"
"TheFriendsStrokeUnit","DH","Twining","DH","1","2015","11"
"TheFriendsStrokeUnit","DH","Twining","DH","1","2015","29"
"TheFriendsStrokeUnit","DH","Twining","DH","1","2015","45"
"TheFriendsStrokeUnit","DH","Victoria.Albert","DH","1","2015","07"
"TheFriendsStrokeUnit","DH","Victoria.Albert","DH","1","2016","01"
"TheFriendsStrokeUnit","DH","Victoria.Albert","DH","1","2016","19"
"Todd","DH","AnnieZunz","DH","1","2014","48"
"Todd","DH","AnnieZunz","DH","2","2015","03"
"Todd","DH","AnnieZunz","DH","1","2015","04"
"Todd","DH","AnnieZunz","DH","2","2015","05"
"Todd","DH","AnnieZunz","DH","1","2015","20"
"Todd","DH","AnnieZunz","DH","1","2015","44"
"Todd","DH","AnnieZunz","DH","1","2016","09"
"Todd","DH","Byron","DH","1","2015","06"
"Todd","DH","Byron","DH","1","2016","09"
"Todd","DH","Cheere","DH","1","2015","03"
"Todd","DH","Cheere","DH","1","2015","08"
"Todd","DH","Cheere","DH","1","2015","32"
